clause_id,source_doc,domain,raw_text,word_count,pattern_label
C02802,"Array_BioPharma_Inc._-_LICENSE,_DEVELOPMENT_AND_CO",legal,"1.37 ""Manufacture"" means any activities related to the production, manufacture, processing, filling, packaging, labeling, releasing, shipping (including shipping configurations and shipping studies), supply and holding of a compound or product or any intermediate thereof, including process development, process qualification and validation, scale-up, improvements or changes, pre- clinical, clinical and commercial manufacture and analytic development, product characterization, quality assurance and quality control (including in-process testing, release testing or stability testing)",69,spacy_sentence
C02803,"Array_BioPharma_Inc._-_LICENSE,_DEVELOPMENT_AND_CO",legal,"When used as a verb, ""to Manufacture"" and ""Manufacturing"" mean to engage in Manufacture and ""Manufactured"" has a corresponding meaning",20,spacy_sentence
C02804,"Array_BioPharma_Inc._-_LICENSE,_DEVELOPMENT_AND_CO",legal,"1.38 ""Marketing Approval"" (or ""MA"") means such approvals, licenses, registrations or authorizations of the Regulatory Authorities in a country, that are necessary to Commercialize a Product in such country",29,spacy_sentence
C02805,"Array_BioPharma_Inc._-_LICENSE,_DEVELOPMENT_AND_CO",legal,Marketing Approval shall not be deemed to include Pricing and Reimbursement Approval,12,spacy_sentence
C02806,"Array_BioPharma_Inc._-_LICENSE,_DEVELOPMENT_AND_CO",legal,"1.39 ""Marketing Approval Application"" (or ""MAA"") means an application requesting Marketing Approval for the Commercialization of a Product for a particular Indication in a particular jurisdiction filed with the relevant Regulatory Authorities in such jurisdiction",35,paragraph
C02807,"Array_BioPharma_Inc._-_LICENSE,_DEVELOPMENT_AND_CO",legal,"1.40 ""Market Access"" means any and all processes and activities conducted to establish and maintain national country reimbursement, as well as at country level, regional and local payor processes and activities to obtain and maintain local and regional patient access for the Products, including price setting, national mandatory rebate negotiations with Governmental Authorities and preparing reimbursement and economic dossiers",59,spacy_sentence
C02808,"Array_BioPharma_Inc._-_LICENSE,_DEVELOPMENT_AND_CO",legal,"1.41 ""MFDS"" means the Ministry of Food and Drug Safety in Korea, or any successor entity thereto performing similar functions",20,paragraph
C02809,"Array_BioPharma_Inc._-_LICENSE,_DEVELOPMENT_AND_CO",legal,"1.42 ""MHLW"" means the Ministry of Health, Labour, and Welfare in Japan, or any successor entity thereto performing similar functions",20,paragraph
C02810,"Array_BioPharma_Inc._-_LICENSE,_DEVELOPMENT_AND_CO",legal,"1.43 ""Net Sales"" means the gross amounts invoiced by Ono, its Affiliates and/or Sublicensees (each, a ""Selling Party"") for the sales of a Product to a Third Party, less reasonable and customary deductions for the following costs incurred by the Selling Party on the sale to such Third Party",49,spacy_sentence
C02811,"Array_BioPharma_Inc._-_LICENSE,_DEVELOPMENT_AND_CO",legal,"credits, rebates, chargeback and allowances to such Third Party on account of rejection or returns of such Product (including wholesaler and retailer returns) or on account of retroactive price reductions affecting the Product",33,lettered_subclause
C02812,"Array_BioPharma_Inc._-_LICENSE,_DEVELOPMENT_AND_CO",legal,Ono shall ensure that all sales of Products are accurately invoiced and that Net Sales are calculated and accounted for in accordance with IFRS as consistently applied,27,spacy_sentence
C02813,"Array_BioPharma_Inc._-_LICENSE,_DEVELOPMENT_AND_CO",legal,"Sales between Ono and its Affiliates or Sublicensees for resale shall be excluded from the computation of Net Sales, but the subsequent resale of such Product shall be included within the computation of Net Sales",35,spacy_sentence
C02814,"Array_BioPharma_Inc._-_LICENSE,_DEVELOPMENT_AND_CO",legal,"For the purposes hereof, ""Net Sales"" shall not include any consideration received with respect to a sale, use or other disposition of any Product in a country for Development purposes or as samples or for charitable purposes, provided such consideration is no greater than the cost of goods of the Product units so sold, used or distributed",57,spacy_sentence
C02815,"Array_BioPharma_Inc._-_LICENSE,_DEVELOPMENT_AND_CO",legal,"In the event that the Product is sold as a Combination Product, the Net Sales will be calculated by multiplying the Net Sales of the Combination Product by the fraction, A/(A+B) where A is the weighted (by sales volume) average sale price in the relevant country of the Product containing Binimetinib or Encorafenib as the sole active ingredient in finished form, and B is the weighted average sale price (by sales volume) in that country of the product(s) containing the other component(s) as the sole active ingredient(s) in finished form",90,spacy_sentence
C02816,"Array_BioPharma_Inc._-_LICENSE,_DEVELOPMENT_AND_CO",legal,"Regarding prices comprised in the weighted average price when sold separately referred to above, if these are available for different dosages from the dosages of Binimetinib or Encorafenib and other active ingredient components that are included in the Combination Product, then the applicable Party shall be entitled to make a proportional adjustment to such prices in calculating the Net Sales of the Combination Product",64,spacy_sentence
C02817,"Array_BioPharma_Inc._-_LICENSE,_DEVELOPMENT_AND_CO",legal,"If the weighted average sale price cannot be determined for the Product or other product(s) containing the single licensed compound or component(s), the calculation of Net Sales for Combination Products will be agreed by the Parties based on the relative value contributed by each component (each Party's agreement not to be unreasonably withheld or delayed)",55,spacy_sentence
C02818,"Array_BioPharma_Inc._-_LICENSE,_DEVELOPMENT_AND_CO",legal,"1.44 ""Party"" means Array or Ono, individually; and ""Parties"" means Array and Ono, collectively",14,paragraph
C02819,"Array_BioPharma_Inc._-_LICENSE,_DEVELOPMENT_AND_CO",legal,"1.45 ""Patent(s)"" means any patents and patent applications, together with all additions, divisions, continuations, continuations-in-part, substitutions, reissues, re-examinations, registrations, patent term extensions, supplemental protection certificates, and renewals of any of the foregoing",32,paragraph
C02820,"Array_BioPharma_Inc._-_LICENSE,_DEVELOPMENT_AND_CO",legal,"Notwithstanding the foregoing or Section 1.18 (Data) above, Ono Know-How shall in any case include all such items that are generated by or under authority of Ono, or any of its Affiliates or Sublicensees, in connection with Development, Manufacturing and/or Commercialization of the Product during the term of this Agreement",50,spacy_sentence
C02821,"Array_BioPharma_Inc._-_LICENSE,_DEVELOPMENT_AND_CO",legal,"1.47 ""Ono Territory"" means Japan and Republic of Korea (""Korea"")",10,paragraph
C02822,"Array_BioPharma_Inc._-_LICENSE,_DEVELOPMENT_AND_CO",legal,"1.48 ""Post-Approval Marketing Clinical Study"" means a Clinical Study that is a marketing study, epidemiological study, pharmacoeconomic study, or post-marketing surveillance study of a Product, in each case that is conducted after Marketing Approval has been obtained in the applicable territory and that is not intended for use as a basis for obtaining Marketing Approval (e.g., for a further Indication, label expansion or otherwise) with respect to the Product and that is not being conducted as a commitment made to a Regulatory Authority as a condition of, or in connection with obtaining or maintaining, a Marketing Approval)",97,spacy_sentence
C02823,"Array_BioPharma_Inc._-_LICENSE,_DEVELOPMENT_AND_CO",legal,"1.49 ""Pricing and Reimbursement Approval"" means, with respect to any country or jurisdiction in the Ono Territory in which Governmental Authorities determine the pricing at which the Product will be reimbursed, the approval, agreement, determination or decision by the applicable Governmental Authorities establishing the pricing and reimbursement status for the Product",51,spacy_sentence
C02824,"Array_BioPharma_Inc._-_LICENSE,_DEVELOPMENT_AND_CO",legal,"1.50 ""Product"" means shall mean any pharmaceutical product containing, as an active ingredient, one or more of Binimetinib or Encorafenib, including, without limitation, any Combination Product",26,paragraph
C02825,"Array_BioPharma_Inc._-_LICENSE,_DEVELOPMENT_AND_CO",legal,"1.51 ""Product Trademarks"" means: (a) the product-specific trademarks owned or Controlled by Array and designated by Array for use with Products containing Binimetinib, as reflected on Exhibit 1.56(a); (b) the product-specific trademarks owned or Controlled by Array and designated by Array for use with Products containing Encorafenib, as reflected on Exhibit 1.56(b); and (c) any other product-specific trademark(s) and service mark(s) as may be proposed by either Party and reviewed by the JCC for use in connection with the distribution, marketing, promotion and sale of a Product in the Ono Territory, or accompanying logos, trade dress or indicia of origin",100,spacy_sentence
C02826,"Array_BioPharma_Inc._-_LICENSE,_DEVELOPMENT_AND_CO",legal,"1.52 ""Regulatory Authority"" means the MHLW or its review agency, the Pharmaceutical and Medical Devices Agency (generally known as IYAKUHIN IRYOKIKI SOGO KIKO) in Japan (""PMDA"") or a regulatory body with similar regulatory authority in any country/jurisdiction within the Ono Territory or in any jurisdiction outside the Ono Territory (e.g., the FDA and EMA)",54,spacy_sentence
C02827,"Array_BioPharma_Inc._-_LICENSE,_DEVELOPMENT_AND_CO",legal,"1.53 ""Regulatory Exclusivity"" means any exclusive marketing rights or data exclusivity rights conferred by any applicable Regulatory Authority, other than an issued and unexpired Patent, including any regulatory data protection exclusivity (including, where applicable, pediatric exclusivity and/or orphan drug exclusivity) and/or any other exclusivity afforded by restrictions which prevent the granting by a Regulatory Authority of regulatory approval to market a Generic Version",63,spacy_sentence
C02828,"Array_BioPharma_Inc._-_LICENSE,_DEVELOPMENT_AND_CO",legal,"1.54 ""Regulatory Filing"" means all approvals, licenses, registrations, submissions and authorizations made to or received from a Regulatory Authority in a jurisdiction necessary for or in connection with the development, manufacture and/or commercialization of a pharmaceutical product, including any INDs, Marketing Approval Applications, Marketing Approvals, and Pricing and Reimbursement Approvals",50,spacy_sentence
C02829,"Array_BioPharma_Inc._-_LICENSE,_DEVELOPMENT_AND_CO",legal,"1.55 ""Secondary Royalty Term"" means on a Product-by-Product and country by country basis within the Ono Territory, the period commencing on the expiration of the Initial Royalty Term for such Product and continuing until the [ * ] of the expiration of the Initial Royalty Term for such Product in such country",52,spacy_sentence
C02830,"Array_BioPharma_Inc._-_LICENSE,_DEVELOPMENT_AND_CO",legal,"1.56 ""Senior Executives"" means the Executive Directors of each of Ono and Array",13,paragraph
C02831,"Array_BioPharma_Inc._-_LICENSE,_DEVELOPMENT_AND_CO",legal,"1.57 ""Subcontractor"" means any Third Party to which a Party or its Affiliate may subcontract the performance of any activities undertaken in accordance with this Agreement, provided that for clarity any entity which is involved in the selling of Products and is responsible for booking sales of Products shall not be included within this definition",55,spacy_sentence
C02832,"Array_BioPharma_Inc._-_LICENSE,_DEVELOPMENT_AND_CO",legal,"1.58 ""Sublicensee"" means a Third Party that has been granted a right to market and sell a Product in the Ono Territory (and optionally, the additional right to Develop such Product) pursuant to Section 2.2; and ""Sublicense"" shall mean an agreement or arrangement granting such rights",46,spacy_sentence
C02833,"Array_BioPharma_Inc._-_LICENSE,_DEVELOPMENT_AND_CO",legal,"in this Agreement, ""Sublicensee"" shall not include a wholesaler, distributor or reseller of such Product, to the extent that Ono sells to such person the Product at supply prices, and the arrangement does not include royalty payments or other payments tied to the revenue such wholesaler, distributor or reseller receives upon resale of the Product, whether paid in arrears or as transfer price unless such payment structure is consistent to that applied by Ono for its other oncology products in the relevant country, and /or significant lump sum payments",89,spacy_sentence
C02834,"Array_BioPharma_Inc._-_LICENSE,_DEVELOPMENT_AND_CO",legal,"1.59 ""Third Party"" means any person, corporation, joint venture or other entity, other than Array, Ono and their respective Affiliates",20,paragraph
C02835,"Array_BioPharma_Inc._-_LICENSE,_DEVELOPMENT_AND_CO",legal,"1.60 ""Third Party Partner"" means Pierre Fabre Medicament SAS (""PFM"") and any other Third Party to which Array grants a license or sublicense, as applicable, under the Array Patents and Array Know How to market and sell Product(s) outside the Ono Territory, either with or without accompanying rights to Develop and/or Manufacture such Product(s)",54,spacy_sentence
C02836,"Array_BioPharma_Inc._-_LICENSE,_DEVELOPMENT_AND_CO",legal,"1.61 ""Valid Claim"" means a claim of an issued and unexpired Patent (including the term of any patent term extension, supplemental protection certificate, renewal or other extension) which has not been held unpatentable, invalid or unenforceable in a final decision of a court or other government agency of competent jurisdiction from which no appeal may be or has been taken, and which has not been admitted to be invalid or unenforceable through reissue, re-examination, disclaimer or otherwise",77,spacy_sentence
C02837,"Array_BioPharma_Inc._-_LICENSE,_DEVELOPMENT_AND_CO",legal,1.62 Additional Definitions. Each of the following terms shall have the meaning described in the corresponding section of this Agreement indicated below,22,paragraph
C02838,"Array_BioPharma_Inc._-_LICENSE,_DEVELOPMENT_AND_CO",legal,Term Section Defined Term Section Defined Approved Clinical Study 4.4(a)(i) Infringement Actions 11.4(a) Arbitration Tribunal Array Array Indemnitees,18,paragraph
C02839,"Array_BioPharma_Inc._-_LICENSE,_DEVELOPMENT_AND_CO",legal,AZ Agreement BEACON Clinical Study 11.3(a)(ii) 4.1(c) Joint Development and Regulatory Committee /JDRC 3.1(a),14,paragraph
C02840,"Array_BioPharma_Inc._-_LICENSE,_DEVELOPMENT_AND_CO",legal,Confidential Information Declined Clinical Study Development Plan Dispute Domain Name,10,paragraph
C02841,"Array_BioPharma_Inc._-_LICENSE,_DEVELOPMENT_AND_CO",legal,Education Materials Effective Date 5.1(c) Introduction PFM Agreement Product Materials 2.4(a) 14.2(a)(vi) Enforcing Party Existing Clinical Studies Expert Dispute Expert Resolution Notice,22,paragraph
C02842,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,"Exhibit 10.5 CERTAIN CONFIDENTIAL INFORMATION CONTAINED IN THIS DOCUMENT, MARKED BY [ *** ], HAS BEEN OMITTED BECAUSE ARTARA THERAPEUTICS, INC. HAS DETERMINED THE INFORMATION (I) IS NOT MATERIAL AND (II) WOULD LIKELY CAUSE COMPETITIVE HARM TO ARTARA THERAPEUTICS, INC",40,spacy_sentence
C02843,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,"SPONSORED RESEARCH AND LICENSE AGREEMENT This Sponsored Research and License Agreement (this ""Agreement"") is entered into on November 28, 2018 (the ""Effective Date""), by and between ArTara, Inc. located at 1 Little West 12t h Street, New York, NY 10014 (""ArTara""), and The University of Iowa, located at c/o Division of Sponsored Programs, 2 Gilmore Hall, Iowa City, IA 52242 (""University"")",61,spacy_sentence
C02844,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,"ArTara and University may individually be referred to herein as a ""Party,"" and collectively as ""Parties.""",16,spacy_sentence
C02845,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,"NOW, THEREFORE, in consideration of the foregoing premises and the mutual covenants and agreements contained herein, the Parties agree as follows: ARTICLE ONE DEFINITIONS 1.1 ""Affiliates"" of a person or entity means any other entity which (directly or indirectly) is controlled by, controls or is under common control with such person or entity",53,spacy_sentence
C02846,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,"1.2 ""CRO"" means a contract research organization selected by ArTara to assist in the Project as approved by the University and/or Principal Investigator, such approval not to be unreasonably delayed or withheld",32,spacy_sentence
C02847,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,"1.3 ""FDA"" means the United States Food and Drug Administration",10,spacy_sentence
C02848,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,"1.4 ""Field"" means all therapeutic, diagnostic and prophylactic uses of the Product(s)",12,spacy_sentence
C02849,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,"1.5 ""First Commercial Sale"" means the first sale for use or consumption for which revenue has been recognized of Product in a country or territory after all required Regulatory Approvals for commercial sale of Product have been obtained in such country or territory",43,spacy_sentence
C02850,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,"1.6 ""ICH-GCP's"" means the International Conference on Harmonization and Good Clinical Practice Guidelines as adopted in the applicable FDA regulations",20,spacy_sentence
C02851,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,"1.7 ""Indication"" means treatment of lymphangioma (also known as lymphatic malformations) in humans",13,spacy_sentence
C02852,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,"1.8 ""IND"" means University filed investigational new drug application on file with the FDA (BB-IND#5266) for OK-432 for the Indication",20,spacy_sentence
C02853,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,"1.16 ""Project Documentation"" shall mean the documentation created and generated by ArTara and CRO in the conduct of the Project that incorporates or is based upon Program Data. 1.17 ""Project Plan"" means the plan for the Project mutually agreed upon by the Parties as summarized in Section",47,numbered_clause
C02854,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,"1.23 ""TARA-002"" means the ArTara pharmaceutical product intended to be similar to or biosimilar to OK-432",16,spacy_sentence
C02855,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,The University and/or Principal Investigator together with ArTara and the CRO will conduct the Project in accordance with the Project Plan and will use all reasonable endeavors consistent with their expertise to successfully complete the Project,36,spacy_sentence
C02856,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,It is the goal of the Project to use the Program Data as clinical support for Product Regulatory Filings and to gain approval to commercialize the Product for the Indication in the Territory,33,spacy_sentence
C02857,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,The Project Plan as approved by each of the Parties may be modified or amended only upon mutual agreement of each of the Parties,24,spacy_sentence
C02858,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,I: University and/or Principal Investigator will provide access to the Program Data to ArTara and the CRO at the University's facilities,21,spacy_sentence
C02859,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,"ArTara and the CRO will be allowed to make complete copies of the original Program Data for the purposes of off-site data entry and storage, all as and only to the extent needed to support ArTara's efforts to accomplish the Project",41,spacy_sentence
C02860,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,University will provide ArTara and CRO the opportunity to examine the originals of medical records and supporting records for the Program Data at the University during normal business hours and at mutually agreeable times,34,spacy_sentence
C02861,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,University and Principal Investigator will also provide to ArTara contact information for other participating investigators and research sites that have contributed data to the Program,25,spacy_sentence
C02862,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,University will retain all Program Data for the sooner to occur of a New Drug Application (NDA) for the Product being approved or ten (10) years from the Effective Date,30,spacy_sentence
C02863,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,"ArTara will bear any costs related to necessary long-term on or off-site storage of the Program Data, medical records and/or supporting records",22,spacy_sentence
C02864,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,ArTara understands that separate engagement agreements may be required by collaborating third party entities and associated principal investigators and University will assist ArTara in obtaining such agreements,27,spacy_sentence
C02865,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,It is understood that the goal of Phase I is a feasibility analysis of the Program Data to support Regulatory Filings in the United States,25,spacy_sentence
C02866,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,"(b) Phase II: University recognizes that because of ArTara's unfamiliarity with the Program Data database, assistance from the Principal Investigator and other research and medical employees of the University may from time to time be needed for ArTara to query and analyze the Program Data database as needed to achieve successful presentation to applicable Regulatory Authorities and submission of Regulatory Filings",61,spacy_sentence
C02867,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,ArTara will endeavor to minimize University resources required during Phase II,11,spacy_sentence
C02868,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,The goal of Phase II will be to compile the Project Documentation,12,spacy_sentence
C02869,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,(c) Phase III: CRO will convert Program Data to eCTD format for submission to Regulatory Authorities,16,spacy_sentence
C02870,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,University recognizes that ArTara may receive specific data requests from Regulatory Authorities in connection with ArTara's presentations of Program Data to support Regulatory Filings,24,spacy_sentence
C02871,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,University will assist ArTara in responding to such requests for data or access to source data from Regulatory Authorities,19,spacy_sentence
C02872,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,ArTara agrees to notify University of such requests as soon as is practicable,13,spacy_sentence
C02873,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,The goal of Phase III will be filing of a BLA based on Project Documentation and response to Regulatory Authorities,20,spacy_sentence
C02874,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,Royalties will be payable by ArTara on Net Sales of Product in the Indication,14,spacy_sentence
C02875,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,"ArTara will, no later than [ *** ] following the close of each calendar quarter, pay tiered Royalties based on annual Net Sales of Product in the Indication as set forth below",32,spacy_sentence
C02876,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,"In the event the Regulatory Authorities determine that the Program Data is not sufficient for Regulatory Approvals on its own and additional pediatric efficacy and safety clinical studies are required, Royalties set forth above will be reduced by [ *** ] percent ([ *** ]%)",45,spacy_sentence
C02877,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,"In the event that Annual Net Sales, as detailed in Section 3.3, surpass certain thresholds, ArTara will make the following payments no later than [ *** ] following the close of the calendar quarter in which each milestone is reached as set forth below",44,spacy_sentence
C02878,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,"All payments under Articles 3.2, 3.3 and 3.5 shall be sent to the following address: Checks will be sent to: The University of Iowa Research Foundation ATTN",27,spacy_sentence
C02879,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,"Accounting 6 Gilmore Hall 112 North Capitol St. Iowa City, IA 52242-5500 Wire transfers will be sent to: [ *** ]",21,spacy_sentence
C02880,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,"ArTara will include the University of Iowa Research Foundation agreement number 2019- 068, a reference to ""Richard Smith, MD, ArTara Sponsored Research and License Agreement dated November 28, 2018"" and purpose of payment with all payments",36,spacy_sentence
C02881,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,ArTara will add all applicable wire transfer fees to wire transfer payments,12,spacy_sentence
C02882,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,"All other payments shall be sent to the following address: The University of Iowa c/o Grant Accounting Office 118 S. Clinton St. Iowa City, IA 52242 ARTICLE FOUR DATA AND INTELLECTUAL PROPERTY 4.1 Program Data and Project Documentation",38,spacy_sentence
C02883,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,Access to all original Program Data shall be provided to ArTara and the CRO at University's facilities in accordance with the Project Plan for the purposes of review and copying as and only to the extent needed to support ArTara's efforts to accomplish the Project,45,spacy_sentence
C02884,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,"As between ArTara and the University, ownership of all Program Data is hereby retained by the University",17,spacy_sentence
C02885,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,"All Project Documentation shall be owned by ArTara to the extent publishable in accordance with Section 5 herein, except that ownership of any and all Program Data incorporated into Project Documentation shall as between ArTara and the University remain with the University",42,spacy_sentence
C02886,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,"University may use all Project Documentation without royalty obligation for patient care and for its own internal teaching, research, and educational purposes, for publication to the extent permitted under Section 5 herein, and for the purpose of complying with any federal, state, or local laws or regulations",47,spacy_sentence
C02887,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,All medical records that support the Program Data and Project Documentation shall remain the property of the University,18,spacy_sentence
C02888,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,University hereby grants to ArTara an exclusive license to use the Program Data solely for the Project and in Regulatory Filings in the Field in the Territory,27,spacy_sentence
C02889,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,"Upon written request of ArTara, University will assign the IND to ArTara. 4.4 Intellectual Property",15,spacy_sentence
C02890,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,"All intellectual property or patentable inventions arising out of or in connection with the Project which is discovered or invented solely by the University and/or Principal Investigator shall be the exclusive property of the University (""University Intellectual Property"")",38,spacy_sentence
C02891,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,All intellectual property or patentable inventions arising out of or in connection with the Project which is discovered or invented solely by or on behalf of ArTara shall be the exclusive property of ArTara,34,spacy_sentence
C02892,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,All intellectual property or patentable inventions arising out of or in connection with the Project that are discovered or invented jointly by Principal Investigator and ArTara shall be considered Joint Intellectual Property and shall be jointly owned by the University and ArTara,42,spacy_sentence
C02893,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,"During the term of this Agreement and for a period of seven (7) years after its termination or expiration each Party (the ""Receiving Party"") shall maintain in confidence and, except as authorized by this Agreement, not use any know-how, data, processes, techniques, formulas, test data and other information disclosed by the other Party (the ""Disclosing Party"") and which for any of the foregoing, if written, is marked ""Confidential"" by the Disclosing Party or, if verbal or visual, is identified in writing as ""Confidential"" at the time of disclosure and reduced to writing by the Disclosing Party within thirty (30) days of the verbal or visual disclosure (""Confidential Information"")",108,spacy_sentence
C02894,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,"In the event the Disclosing Party requests in writing the return of Confidential Information, the Receiving Party shall return such Confidential Information to Disclosing Party with the exception of one copy, which may be retained for archival purposes",38,spacy_sentence
C02895,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,The University and ArTara each agree to treat matters of authorship of the Publication in a proper collaborative spirit and following guidelines and policies in accordance with the University of Iowa's Operations Manual which may be found at: https://opsmanual.uiowa.edu/,39,spacy_sentence
C02896,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,"It is anticipated that employees of the University will be first and senior authors on the Publication, but it is understood that final authorship will be determined in accordance with all applicable laws and regulations in publication practice, including Section 6002 of the Affordable Care Act a/k/a Sunshine Act and with ICMJE (International Committee of Medical Journal Editors) guidelines, standard scientific practice and journal guidelines",65,spacy_sentence
C02897,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,University and/or Principal Investigator shall provide ArTara with a copy of any proposed Publication for review and comment at least [ *** ] prior to submission thereof for publication,29,spacy_sentence
C02898,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,"ArTara shall have [ *** ], after receipt of said copy to object to such proposed Publication because there is Confidential Information which needs protection",25,spacy_sentence
C02899,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,"In the event that ArTara makes such objection, University and/or Principal Investigator shall refrain from submitting such Publication for a maximum of [ *** ] from date of receipt of such objection in order for ArTara to file patent application(s) directed to patentable subject matter contained in the proposed Publication",50,spacy_sentence
C02900,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,"If in its review, ArTara identifies information it considers to be its Confidential Information, ArTara may require redaction of that Confidential Information; provided, however, that ArTara shall not require removal of information necessary for complete and accurate presentation and interpretation of the Program Data and results",46,spacy_sentence
C02901,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,"The Publication shall occur within [ *** ] of the date the Project is closed or terminated, or University and/or Principal Investigator shall be free to publish Program Data and results at that time",34,spacy_sentence
C02902,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,"The Program is being, and has been, conducted in accordance with all applicable local, state and federal laws, and regulations, including, but not limited to, the Federal Food, Drug and Cosmetic Act and the regulations of the FDA, International Conference on Harmonization Good Clinical Practices as adopted in the applicable FDA regulations (""GCP's""), and the Form FDA 1572 Statements of Investigators",61,spacy_sentence
C02903,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,"(b) The Program is being and has been conducted in accordance with all applicable medical privacy laws or regulations, including without limitation, by obtaining any required subject informed consent to allow ArTara and ArTara's authorized representatives, FDA and other Regulatory Authorities access to and use of enrolled subjects' medical information as may be necessary for ArTara to receive and use Program Data under this Agreement",65,spacy_sentence
C02904,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,The clinical studies included in the Program are and have been conducted in accordance with the applicable protocol associated with the BB-IND#5266 held by the Principal Investigator,27,spacy_sentence
C02905,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,"(d) University represents that informed consent was required from all individual subjects prior to enrollment in the Program, and that the Program was approved by the Institutional Review Board of the University",32,spacy_sentence
C02906,ArtaraTherapeuticsInc_20200110_8-K_EX-10.5_1194335,legal,"(e) University represents that it is authorized to enter into this Agreement and that the terms of this Agreement are consistent with the rules, regulations, policies and/or guidelines of University",30,spacy_sentence
