clause_id,source_doc,domain,raw_text,word_count,pattern_label
C003181,ASPIRITYHOLDINGSLLC_05_07_2012-EX-10.6-OUTSOURCING,legal,"The Contractor hereby covenants to the Company as follows, which covenants shall be deemed in force unless and until this Agreement is terminated as provided herein: (a) The Contractor shall punctually perform and observe all of its obligations and agreements contained in this Agreement",44,spacy_sentence
C003182,ASPIRITYHOLDINGSLLC_05_07_2012-EX-10.6-OUTSOURCING,legal,"(b) The Contractor shall conduct its business in compliance with all applicable Governmental Rules, and its activities shall not violate any governmental rules relating to the registration or the activities of securities brokers and dealers",35,spacy_sentence
C003183,ASPIRITYHOLDINGSLLC_05_07_2012-EX-10.6-OUTSOURCING,legal,"To the extent that this covenant to comply with all Governmental Rules conflicts with any other covenant contained in this Agreement, the covenant to comply with all Governmental Rules shall control",31,spacy_sentence
C003184,ASPIRITYHOLDINGSLLC_05_07_2012-EX-10.6-OUTSOURCING,legal,"(c) Except as provided in this Agreement, the Contractor shall not take any action, or permit any action to be taken by others, which would excuse any person from any of its covenants or obligations under any Note, or under any other instrument related to a Note, or which would result in the amendment, hypothecation, subordination, termination or discharge of, or impair the validity or effectiveness of, any Note or any such instrument or any right in favor of the Company in a Note or such instrument, without the written consent of the Company",94,spacy_sentence
C003185,ASPIRITYHOLDINGSLLC_05_07_2012-EX-10.6-OUTSOURCING,legal,"The Contractor shall not assign this Agreement or any of its rights, powers, duties or obligations hereunder without the express prior written consent of the Company, which shall not be unreasonably withheld",32,spacy_sentence
C003186,ASPIRITYHOLDINGSLLC_05_07_2012-EX-10.6-OUTSOURCING,legal,"(e) At all times during the term of this Agreement, the Contractor shall provide all information relating to the Offering, the Renewable Note Program or the Note Portfolio reasonably requested by the Company in a timely manner and shall use its best efforts to insure that such information is complete and accurate in all material respects",56,spacy_sentence
C003187,ASPIRITYHOLDINGSLLC_05_07_2012-EX-10.6-OUTSOURCING,legal,ARTICLE VII INDEMNIFICATION AND CONTRIBUTION Section 7.01 The Company's Indemnification of the Contractor,13,spacy_sentence
C003188,ASPIRITYHOLDINGSLLC_05_07_2012-EX-10.6-OUTSOURCING,legal,"The provisions of Exhibit A hereto, entitled ""Responsibility of and Indemnification by Agency"" are hereby incorporated herein by reference",19,spacy_sentence
C003189,ATENTOSA_07_06_2020-EX-99.1-JOINT_FILING_AGREEMENT,legal,"Pursuant and subject to Rule 13d-1(k)(1) promulgated under the Securities Exchange Act of 1934, as amended, the undersigned hereby agree to the joint filing of the Statement on Schedule 13D to which this Joint Filing Agreement is attached, and any amendments thereto may be filed without the necessity of filing additional joint filing agreements",54,spacy_sentence
C003190,ATENTOSA_07_06_2020-EX-99.1-JOINT_FILING_AGREEMENT,legal,"This Joint Filing Agreement may be executed in any number of counterparts, each of which shall be deemed an original, but all of which shall constitute one and the same instrument",31,spacy_sentence
C003191,ATENTOSA_07_06_2020-EX-99.1-JOINT_FILING_AGREEMENT,legal,The execution and filing of this agreement shall not be construed as an admission that the below-named parties are a group or have acted as a group,27,paragraph
C003192,ATENTOSA_07_06_2020-EX-99.1-JOINT_FILING_AGREEMENT,legal,"HPS INVESTMENT PARTNERS, LLC /s/ John Madden Name: John Madden Title: Authorized Signatory HPS MEZZANINE PARTNERS II, LLC By: HPS Investment Partners, LLC, its sole member /s/ John Madden Name: John Madden Title: Authorized Signatory",35,paragraph
C003193,ATENTOSA_07_06_2020-EX-99.1-JOINT_FILING_AGREEMENT,legal,"By: HPS Partners Holdings II, LLC, its general partner /s/",10,spacy_sentence
C003194,ATENTOSA_07_06_2020-EX-99.1-JOINT_FILING_AGREEMENT,legal,"John Madden Name: John Madden Title: Authorized Signatory MEZZANINE PARTNERS - OFFSHORE INVESTMENT MASTER FUND II, L.P",17,spacy_sentence
C003195,ATENTOSA_07_06_2020-EX-99.1-JOINT_FILING_AGREEMENT,legal,"By: HPS Mezzanine Partners II, LLC, its investment manager By: HPS Investment Partners, LLC, its sole member /s/",18,spacy_sentence
C003196,ATENTOSA_07_06_2020-EX-99.1-JOINT_FILING_AGREEMENT,legal,John Madden Name: John Madden Title: Authorized Signatory MEZZANINE PARTNERS II OFFSHORE LUX S. R.L /s/,16,spacy_sentence
C003197,ATENTOSA_07_06_2020-EX-99.1-JOINT_FILING_AGREEMENT,legal,John Madden Name: John Madden Title: Authorized Signatory MEZZANINE PARTNERS II OFFSHORE LUX S. R.L II /s/,17,spacy_sentence
C003198,ATENTOSA_07_06_2020-EX-99.1-JOINT_FILING_AGREEMENT,legal,"By: HPS Partners Holdings II, LLC, its general partner /s/",10,spacy_sentence
C003199,ATENTOSA_07_06_2020-EX-99.1-JOINT_FILING_AGREEMENT,legal,"John Madden Name: John Madden Title: Authorized Signatory MEZZANINE PARTNERS II, L.P",12,spacy_sentence
C003200,ATENTOSA_07_06_2020-EX-99.1-JOINT_FILING_AGREEMENT,legal,"By: HPS Mezzanine Partners II Offshore GP, L.P., its general partner By: HPS Partners Holdings II, LLC, its general partner /s/",21,spacy_sentence
C003201,ATENTOSA_07_06_2020-EX-99.1-JOINT_FILING_AGREEMENT,legal,John Madden Name: John Madden Title: Authorized Signatory MEZZANINE PARTNERS II ONSHORE LUX S. R.L /s/,16,spacy_sentence
C003202,ATENTOSA_07_06_2020-EX-99.1-JOINT_FILING_AGREEMENT,legal,John Madden Name: John Madden Title: Authorized Signatory MEZZANINE PARTNERS II ONSHORE LUX S. R.L II /s/,17,spacy_sentence
C003203,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"ATHENS BANCSHARES CORPORATION up to Shares (subject to increase up to shares) COMMON SHARES ($.01 Par Value) Subscription Price $10.00 Per Share AGENCY AGREEMENT , 2009",26,paragraph
C003204,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"Keefe, Bruyette & Woods, Inc. Investment Banking 10 South Wacker Drive, Suite 3400 Chicago, Illinois 60606",16,paragraph
C003205,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"Athens Bancshares Corporation, a Tennessee corporation (the ""Company""), and Athens Federal Community Bank, a federal savings bank located in Athens, Tennessee (the ""Bank"") (references to the ""Bank"" include the Bank in mutual or stock form as indicated by the context), the deposit accounts of which are insured by the Federal Deposit Insurance Corporation (""FDIC""), hereby confirm their agreement with Keefe, Bruyette & Woods, Inc. (the ""Agent"") as follows",68,spacy_sentence
C003206,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"In connection with the Conversion and pursuant to the terms of the Plan as described in the Prospectus, immediately following the consummation of the Conversion, subject to the approval of the Bank's depositors and compliance with certain conditions as may be imposed by regulatory authorities, the Company will contribute $100,000 and 100,000 shares of Common Stock to the Athens Federal Foundation (the ""Foundation"") such shares hereinafter being referred to as the (""Foundation Shares"")",73,spacy_sentence
C003207,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"The Company has filed with the Securities and Exchange Commission (the ""Commission"") a registration statement on Form S-1 (File No. 333- )",22,spacy_sentence
C003208,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"(the ""Registration Statement""), containing a prospectus relating to the Offering, for the registration of the Shares under the Securities Act of 1933 (the ""1933 Act""), and has filed such amendments thereof and such amended prospectuses as may have been required to the date hereof",44,spacy_sentence
C003209,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"The term ""Registration Statement"" shall include any documents incorporated by reference therein and all financial schedules and exhibits thereto, as amended, including post-effective amendments",24,spacy_sentence
C003210,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"The prospectus, as amended, on file with the Commission at the time the Registration Statement initially became effective is hereinafter called the ""Prospectus,"" except that if any Prospectus is filed by the Company pursuant to Rule 424(b) or (c) of the rules and regulations of the Commission under the 1933 Act (the ""1933 Act Regulations"") differing from the prospectus on file at the time the Registration Statement initially became effective, the term ""Prospectus"" shall refer to the prospectus filed pursuant to Rule 424(b) or (c) from and after the time said prospectus is filed with the Commission",97,spacy_sentence
C003211,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"In accordance with Title 12, Part 563b of the Code of Federal Regulations (the ""Conversion Regulations""), the Bank has filed with the OTS an Application For Conversion on Form AC (the ""Form AC""), including the Prospectus and the Conversion Valuation Appraisal Report prepared by Keller & Company, Inc. (the ""Appraisal"") and has filed such amendments thereto as may have been required by the OTS",64,spacy_sentence
C003212,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,The Form AC has been approved by the OTS and the related Prospectus has been authorized for use by the OTS,21,spacy_sentence
C003213,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"In addition, the Company has filed with the OTS its Application H-(e)l-S (the ""Holding Company Application"") to become a savings and loan holding company under the Home Owners' Loan Act, as amended (""HOLA"") and the regulations promulgated thereunder (the ""Control Act Regulations"")",42,spacy_sentence
C003214,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"Retention and Compensation of Agent. Subject to the terms and conditions herein set forth, the Company and the Bank hereby appoint the Agent as their exclusive financial advisor and marketing agent (i) to utilize its best efforts to solicit subscriptions for Common Shares and to advise and assist the Company and the Bank with respect to the Company's sale of the Shares in the Offering and (ii) to participate in the Offering in the areas of market making and in syndicate formation (if necessary)",84,numbered_clause
C003215,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"On the basis of the representations, warranties, and agreements herein contained, but subject to the terms and conditions herein set forth, the Agent accepts such appointment and agrees to consult with and advise the Company and the Bank as to the matters set forth in the letter agreement, dated June 9, 2009, between the Bank and the Agent (a copy of which is attached hereto as Exhibit A)",68,spacy_sentence
C003216,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"It is acknowledged by the Company and the Bank that the Agent shall not be required to purchase any Shares or be obligated to take any action which is inconsistent with all applicable laws, regulations, decisions or orders",38,spacy_sentence
C003217,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"The obligations of the Agent pursuant to this Agreement shall terminate upon termination of the Offering, but in no event later than 45 days after the completion of the Subscription Offering (the ""End Date"")",34,spacy_sentence
C003218,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,All fees or expenses due to the Agent but unpaid will be payable to the Agent in next day funds at the earlier of the Closing Date (as hereinafter defined) or the End Date,34,spacy_sentence
C003219,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"In the event the Offering is extended beyond the End Date, the Company and the Agent may agree to renew this Agreement under mutually acceptable terms",26,spacy_sentence
C003220,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"In the event the Company is unable to sell a minimum of Shares within the period herein provided, this Agreement shall terminate and the Company shall refund to any persons who have subscribed for any of the Shares the full amount which it may have received from them plus accrued interest, as set forth in the Prospectus; and none of the parties to this Agreement shall have any obligation to the other parties hereunder, except as set forth in this Section 2 and in Sections 7, 9 and 10 hereof",90,spacy_sentence
C003221,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"In the event the Offering is terminated for any reason not attributable to the action or inaction of the Agent, the Agent shall be paid the fees due to the date of such termination pursuant to subparagraphs (a) and (d) below",41,spacy_sentence
C003222,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,The Agent shall receive the following compensation for its services hereunder,11,paragraph
C003223,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"A management fee of $30,000 payable in four consecutive monthly installments of $7,500 each commencing with the execution of the Engagement Letter. This fee shall be deemed to have been earned when due and shall be non-refundable",37,lettered_subclause
C003224,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"The Company and the Bank shall reimburse the Agent for reasonable out-of-pocket expenses, including costs of travel, meals and lodging, photocopying, telephone, facsimile and couriers. The Company and the Bank will reimburse the Agent for the fees and expenses of the Agent's counsel which will not exceed $50,000. The Company will bear the expenses of the Offering customarily borne by issuers including, without limitation, regulatory filing fees, SEC, ""Blue Sky,"" and FINRA filing and registration fees; the fees of the Company's accountants, attorneys, appraiser, transfer agent and registrar, printing, mailing and marketing and syndicate expenses associated with the conversion; and the fees set forth under this Section 2; and any fees for Blue Sky legal work",116,lettered_subclause
C003225,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"Full payment of the Agent's actual and accountable expenses, advisory fees and compensation shall be made in next day funds on the earlier of the Closing Date or a determination by the Bank to terminate or abandon the Offering",39,spacy_sentence
C003226,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"The payment of such expenses assume no unusual circumstances or delays, or a re-solicitation in connection with the subscription and community offering",22,spacy_sentence
C003227,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"The Company and the Bank acknowledge that such expense cap may be increased by mutual consent, including in the event of a material delay in the Offering which would require an update of the financial information in tabular form to reflect a period later than that set forth in the original filing",52,spacy_sentence
C003228,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"directly to the purchasers in accordance with their directions. The date upon which the Company shall release or deliver the shares sold in the Offering, in accordance with the terms herein, is called the ""Closing Date.""",36,paragraph
C003229,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,Representations and Warranties of the Company and the Bank. The Company and the Bank jointly and severally represent and warrant to and agree with the Agent as follows,28,numbered_clause
C003230,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"As of the Applicable Time, neither (i) the Issuer-Represented General Free Writing Prospectus(es) issued at or prior to the Applicable Time and the Statutory Prospectus, all considered together (collectively, the ""General Disclosure Package""), nor (ii) any individual Issuer-Represented Limited-Use Free Writing Prospectus, when considered together with the General Disclosure Package, included any untrue statement of a material fact or omitted to state any material fact necessary in order to make the statements therein, in the light of the circumstances under which they were made, not misleading. The preceding sentence does not apply to statements in or omissions from any Prospectus included in the Registration Statement relating to the offered Securities or any Issuer-Represented Free",114,lettered_subclause
C003231,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,Writing Prospectus based upon and in conformity with written information furnished to the Company by the Agent specifically for use therein. As used in this paragraph and elsewhere in this Agreement,31,paragraph
C003232,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"""Applicable Time"" means each and every date when a potential purchaser submitted a subscription or otherwise committed to purchase Securities",20,numbered_clause
C003233,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"""Statutory Prospectus"", as of any time, means the Prospectus relating to the offered Shares that is included in the Registration Statement relating to the offered Shares immediately prior to the Applicable Time, including any document incorporated by reference therein",39,numbered_clause
C003234,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"""Issuer-Represented Free Writing Prospectus"" means any ""issuer free writing prospectus,"" as defined in Rule 433(h) of the 1933 Act Regulations, relating to the offered Shares in the form filed or required or, if not required to be filed, in the form retained in the Company's records pursuant to Rule 433(g) under the 1933 Act Regulations. The term does not include any writing exempted from the definition of prospectus pursuant to clause (a) of Section 2(a)(10) of the 1933 Act, without regard to Rule 172 or Rule 173 of the 1933 Act Regulations",92,numbered_clause
C003235,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"""Issuer-Represented General Free Writing Prospectus"" means any Issuer-Represented Free Writing Prospectus that is intended for general distribution to prospective investors",20,numbered_clause
C003236,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"""Issuer-Represented Limited-Use Free Writing Prospectus"" means any Issuer-Represented Free Writing Prospectus that is not an Issuer- Represented General Free Writing Prospectus. The term Issuer-Represented Limited-Use Free Writing Prospectus also includes any ""bona fide electronic road show,"" as defined in Rule 433 of the 1933 Act Regulations, that is made available without restriction pursuant to Rule 433(d)(8)(ii) of the 1933 Act Regulations or otherwise, even though not required to be filed with the Commission",73,numbered_clause
C003237,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"""Permitted Free Writing Prospectus"" means any free writing prospectus as defined in Rule 405 of the 1933 Act Regulations that is consented to by the Company, the Bank and the Agent",31,numbered_clause
C003238,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"The Form AC, which was prepared by the Company and the Bank and filed with the OTS, has been approved by the OTS and the related Prospectus and proxy statement to be delivered to members of the Bank have been authorized for use by the OTS and the Form AC complied in all material respects with the Conversion Regulations. No order has been issued by the OTS or the FDIC preventing or",72,lettered_subclause
C003239,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"suspending the use of the Prospectus or the proxy statement, and no action by or before any such government entity to revoke any approval, authorization or order of effectiveness related to the Offering is pending or threatened",37,spacy_sentence
C003240,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"At the time of the approval of the Form AC, including the Prospectus (including any amendment or supplement thereto) by the OTS and at all times subsequent thereto until the Closing Date, the Form AC, including the Prospectus (including any amendment or supplement thereto), will comply in all material respects with the Conversion Regulations, except to the extent waived or otherwise approved by the OTS",65,spacy_sentence
C003241,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"The Form AC, including the Prospectus (including any amendment or supplement thereto), does not include any untrue statement of a material fact or omit to state a material fact required to be stated therein or necessary to make the statements therein, in light of the circumstances under which they were made, not misleading; provided, however, that the representations and warranties in this Section 4(e) shall not apply to statements or omissions made in reliance upon and in conformity with written information furnished to the Company by the Agent or its counsel expressly regarding the Agent for use in the Prospectus contained in the Form AC under the caption ""The Conversion and Stock Offering Marketing Arrangements.""",115,spacy_sentence
C003242,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"The Company has filed the Holding Company Application with the OTS and the Holding Company Application is accurate and truthful. The Company has received written notice from the OTS of its approval of the acquisition of the Bank, such approval remains in full force and effect and no order has been issued by the OTS suspending or revoking such approval and no proceedings therefor have been initiated or threatened by the OTS. At the date of such approval, the Holding Company Application complied in all material respects with the applicable provisions of HOLA and the regulations promulgated thereunder",98,lettered_subclause
C003243,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"The Bank has been duly organized and is validly existing as a federally-chartered savings bank in mutual form of organization and upon completion of the Conversion will become a duly organized and validly existing federally-chartered savings bank in permanent capital stock form of organization, in both instances duly authorized to conduct its business and own its property as described in the Registration Statement and the Prospectus; the Bank has obtained all licenses, permits and other governmental authorizations currently required for the conduct of its business, except those that individually or in the",92,lettered_subclause
C003244,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,The Bank does not own equity securities or any equity interest in any other business enterprise except as described in the Prospectus or as would not be material to the operations of the Bank,34,spacy_sentence
C003245,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"Upon completion of the sale by the Company of the Shares contemplated by the Prospectus, (i) all of the outstanding capital stock of the Bank will be duly authorized, validly issued and fully paid and non-assessable and owned directly by the Company free and clear of any security interest, mortgage, pledge, lien, encumbrances or legal or equitable claim and (ii) the Company will have no direct subsidiaries other than the Bank and no indirect subsidiaries other than Southland Finance, Inc., Ti-Serv, Inc. and Valley Title Services, LLC (the ""Subsidiaries"")",89,spacy_sentence
C003246,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"The Conversion will be effected in all material respects in accordance with all applicable statutes, regulations, decisions and orders; and, except with respect to the filing of certain post-sale, post-Conversion reports, and documents in compliance with the 1933 Act Regulations, the Conversion Regulations or letters of approval, at the Closing Date, all terms, conditions, requirements and provisions with respect to the Conversion imposed by the Commission, the OTS and the FDIC, if any, will have been complied with by the Company and the Bank in all material respects or appropriate waivers will have been obtained and all applicable notice and waiting periods will have been satisfied, waived or elapsed",109,spacy_sentence
C003247,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"authorized and validly issued, is fully paid and non-assessable and owned by the Bank directly, free and clear of any security interest, mortgage, pledge, lien, encumbrance or legal or equitable claim",31,paragraph
C003248,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"The Bank is a member of the Federal Home Loan Bank of Cincinnati (""FHLB-Cincinnati""). The deposit accounts of the Bank are insured by the FDIC up to the applicable limits, and no proceedings for the termination or revocation of such insurance are pending or, to the best knowledge of the Company or the Bank, threatened. The Bank is a ""qualified thrift lender"" within the meaning of 12 U.S.C. l467a(m)",69,lettered_subclause
C003249,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"The Company has received an opinion of its special counsel, Kilpatrick Stockton LLP, with respect to the federal income tax consequences of the Conversion and an opinion of its tax advisor, Hazlett, Lewis & Bieter, PLLC, with respect to the Tennessee income tax consequences of the Conversion; all material aspects of such opinions are accurately summarized in the Registration Statement and the Prospectus. The Company and the Bank represent and warrant that the facts upon which such opinions are based are truthful, accurate and complete. Neither the Company nor the Bank will take any action inconsistent therewith",97,lettered_subclause
C003250,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"such violations which would not have a Material Adverse Effect on the financial condition and results of operations of the Company and the Bank on a consolidated basis; or (iii) result in the creation of any material lien, charge or encumbrance upon any property of the Company or the Bank",50,spacy_sentence
C003251,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"All documents made available to or delivered or to be made available to or delivered by the Company and the Bank or their representatives in connection with the issuance and sale of the Shares, including records of account holders and depositors of the Bank, or in connection with the Agent's exercise of due diligence, except for those documents which were prepared by parties other than the Company or the Bank or their representatives, to the best knowledge of the Company and the Bank, were on the dates on which they were delivered, or will be on the dates on which they are to be delivered, true, complete and correct in all material respects",113,lettered_subclause
C003252,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"No approval of any regulatory or supervisory or other public authority is required in connection with the execution and delivery of this Agreement or the issuance of the Shares, except for the",32,lettered_subclause
C003253,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"approval of the Commission and the OTS, and any necessary qualification, notification, registration or exemption under the securities or blue sky laws of the various states in which the Shares are to be offered, and except as may be required under the rules and regulations of the Financial Industry Regulatory Authority (""FINRA"")",52,spacy_sentence
C003254,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"Hazlett, Lewis & Bieter, PLLC, which has certified the audited financial statements and schedules of the Bank included in the Prospectus, has advised the Company and the Bank in writing that they are, with respect to the Company and the Bank, independent registered public accountants within the applicable rules of the Public Company Accounting Oversight Board (United States)",58,lettered_subclause
C003255,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"Keller & Company, Inc., which has prepared the Valuation Appraisal Report (as amended or supplemented, if so amended or supplemented) of the Bank, has advised the Bank in writing that it is independent of the Company and the Bank within the meaning of the Conversion Regulations",46,lettered_subclause
C003256,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"(aa) The Company and the Bank are in compliance in all material respects with the applicable financial record-keeping and reporting requirements of the Currency and Foreign Transactions Reporting Act of 1970, as amended, and the regulations and rules thereunder",39,paragraph
C003257,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"To the knowledge of the Company and the Bank, none of the Company, the Bank or the employees of the Company or the Bank has made any payment of funds of the Company or the Bank as a loan for the purchase of the Shares or made any other payment of funds prohibited by law, and no funds have been set aside to be used for any payment prohibited by law",71,spacy_sentence
C003258,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"Appropriate arrangements have been made for placing the funds received from subscriptions for Shares in a special interest-bearing account with the Bank until all Shares are sold and paid for, with provision for refund to the purchasers in the event that the Offering is not completed for whatever reason or for delivery to the Company if all Shares are sold",60,spacy_sentence
C003259,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"(dd) The Company and the Bank have not relied upon the Agent or its legal counsel for any legal, tax or accounting advice in connection with the Conversion",28,paragraph
C003260,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"(ee) The records used by the Company and the Bank to determine the identities of Eligible Account Holders, Supplemental Eligible Account Holders and Other Members are accurate and complete in all material respects",33,paragraph
C003261,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"(ff) The Company is not required to be registered under the Investment Company Act of 1940, as amended",18,paragraph
C003262,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"(gg) Neither the Company nor the Bank or any properties owned or operated by the Company or the Bank, is in violation of or liable under any Environmental Law (as defined below), except for such violations or liabilities that, individually or in the aggregate, would not have a Material Adverse Effect on the financial condition, results of operations or business of the Company and the Bank, taken as a whole",70,spacy_sentence
C003263,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"There are no actions, suits or proceedings, or demands, claims, notices or investigations (including, without limitation, notices, demand letters or requests for information from any environmental agency) instituted or pending or, to the knowledge of the Company or the Bank, threatened relating to the liability of any property owned or operated by the Company or the Bank under any Environmental Law",61,spacy_sentence
C003264,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"(hh) The Company has filed a registration statement to register for the Common Shares under Section 12(b) of the Securities Exchange Act of 1934, as amended (the ""1934 Act"")",29,paragraph
C003265,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"(ii) The Company and its subsidiaries maintain a system of internal accounting controls sufficient to provide reasonable assurance that (A) transactions are executed in accordance with management's general or specific authorizations, (B) transactions are recorded as necessary to permit preparation of financial statements in conformity with generally accepted accounting principles and to maintain accountability for assets, (C) access to assets is permitted only in accordance with management's general or specific authorization, and (D) the recorded accounts or assets is compared with the existing assets at reasonable intervals and appropriate action is taken with respect thereto",95,spacy_sentence
C003266,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"The books, records and accounts and systems of internal accounting control of the Company and its subsidiaries comply in all material respects with the requirements of Section 13 (b)(2) of the 1934 Act",33,spacy_sentence
C003267,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"The Company has established and maintains ""disclosure controls and procedures"" (as defined in Rule 13a-15(e) under the 1934 Act) that are effective in ensuring that the information it will be required to disclose in the reports it files or submits under the 1934 Act is accumulated and communicated to the Company's management (including the Company's chief executive officer and chief financial officer) in a timely manner and recorded, processed, summarized and reported within the periods specified in the Commission's rules and forms",82,spacy_sentence
C003268,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"To the knowledge of the Company and the Bank, and the Audit Committee of the Board of Directors have been advised of: (A) any significant deficiencies and material weaknesses in the design or operation of internal control over financial reporting which could adversely affect Company's and the Bank's ability to record, process, summarize, and report financial data; and (B) any fraud, whether or not material, that involves management or other employees who have a significant role in the Company's or the Bank's internal accounting controls",85,spacy_sentence
